20,17,18,20,.,.,.,.,.,.,.,.,.,.,.,5.2,.,.,.,.,.,78,75,67,37
17,15,14,15,3.428571,1.833333,4.714286,3.166667,5.142857,3.6,6,4,3.714286,3.2,5.4,6,6.6,3.346154,5.052632,3.647059,6,64,40,66,32
14,15,20,20,3.285714,3.333333,6.428571,3.166667,4.428571,2.4,3,4,5.714286,6,5.4,6.2,5.6,4.115385,3.368421,5.294118,5.733333,58,59,47,29
21,21,13,17,5.571429,3.166667,5.285714,6.333333,6,4.4,5.714286,2.2,2.428571,4.6,6.4,5.4,5.4,5.115385,5.473684,3,5.733333,100,77,64,42
15,8,18,18,.,5.833333,3.857143,5.166667,.,1.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23
17,16,19,19,3.285714,3,2.428571,2.5,4.571429,5,2.142857,6.6,5.714286,6.8,4.2,3,5.2,2.807692,3.789474,6.294118,4.133333,50,64,52,33
16,12,14,13,3.571429,5.333333,5.571429,3.5,4,2.6,3.714286,3.8,4.142857,5.6,4.4,4,3.6,4.5,3.526316,4.470588,4,68,56,36,28
15,10,18,18,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25
20,17,17,.,2.857143,4,3.428571,3.166667,3.571429,2.8,4.142857,6.2,5,5.2,5.6,4.8,4.8,3.346154,3.578947,5.411765,5.066667,80,64,40,37
20,21,21,21,3.285714,4.5,5.285714,3.166667,5.142857,4.4,5.571429,6.2,5.142857,4.2,6.6,4.8,4.4,4.076923,5.105263,5.176471,5.266667,99,68,43,41
21,21,15,16,5.571429,5.333333,5.428571,3.666667,4.571429,2.2,3.571429,3.8,6,3.4,5.6,4.8,5.2,5.038462,3.578947,4.588235,5.2,85,52,75,42
18,13,15,13,3.142857,3.5,2.571429,2.5,4.857143,3.8,5,3.8,4.571429,4.4,5.2,4.2,5.2,2.923077,4.631579,4.294118,4.866667,66,41,44,31
18,17,20,21,6.142857,6.333333,5.142857,6.5,5.285714,2.6,3,6.2,4.714286,5.4,5.8,5,6.2,6,3.736842,5.352941,5.666667,86,86,67,35
20,15,17,18,1.285714,2.833333,2.142857,4.833333,4.142857,4.2,5.714286,2.8,3,2.8,2,2.4,5.2,2.692308,4.736842,2.882353,3.2,71,58,66,35
19,18,19,19,3.714286,2.833333,4.142857,2.666667,5,4.6,4.428571,6.4,4.571429,5.8,5.2,6,6,3.384615,4.684211,5.470588,5.733333,51,64,42,37
21,21,21,21,5.714286,5.5,6,4,5.714286,4.4,4.428571,6.2,4.571429,6.2,6.4,5.4,6.2,5.346154,4.894737,5.529412,6,105,34,78,42
17,15,14,14,3.857143,5,4.142857,4,5.285714,4.6,3.571429,6.2,5.285714,4.8,5.2,4.6,4.8,4.230769,4.473684,5.411765,4.866667,74,62,51,32
15,16,20,20,2,5.666667,2.571429,4.166667,4.285714,5.6,2.571429,5,4.571429,4,6.6,6.4,6.8,3.5,4,4.529412,6.6,24,37,41,31
17,16,21,21,3.857143,3.666667,3.857143,3.833333,5.142857,4.8,3.857143,5,3.857143,5.4,4.8,4.2,4.2,3.807692,4.578947,4.647059,4.4,78,62,62,33
20,19,21,21,3.857143,2.666667,5,3.833333,6.428571,5.6,5.142857,3.6,4.142857,5.6,5.6,5.2,5.8,3.884615,5.736842,4.411765,5.533333,66,59,54,39
19,17,11,16,5.571429,4.166667,5.285714,3.5,3.857143,3,4.857143,.,4.571429,4.8,3.8,5.6,4.2,4.692308,4,.,4.533333,78,51,38,36
19,18,13,14,4,2.5,4,4,2.857143,4,4.285714,5.2,3.428571,5.8,3.6,3.8,5.2,3.653846,3.684211,4.647059,4.2,68,50,52,37
18,9,12,8,3.428571,3,4.714286,3.166667,5,5,.,4.8,3.714286,.,5.2,3.4,5.2,3.615385,.,.,4.6,36,60,48,27
16,7,17,10,4.428571,4.166667,5.285714,3.5,4.714286,4.6,3.571429,4.2,2.285714,4.8,5.2,5.2,5.4,4.384615,4.263158,3.588235,5.266667,60,66,49,23
16,12,17,19,3.571429,3.5,3.857143,3.666667,5.428571,4.4,4.285714,5.8,5.142857,5.2,4.2,4,4.6,3.653846,4.736842,5.352941,4.266667,56,55,41,28
21,17,17,19,5.714286,4.5,5.857143,4.833333,6.142857,3.6,3.857143,6,4.857143,3.8,5,6.4,6.6,5.269231,4.631579,4.882353,6,101,60,71,38
19,18,14,16,4.142857,4.666667,5.285714,4.833333,5.857143,4.8,4.428571,6,3.714286,5.4,4,4.4,4.8,4.730769,5.052632,4.882353,4.4,89,69,48,37
19,16,14,15,2.714286,6.166667,2.714286,4,4.142857,3.8,4,6.2,5.857143,4,3.6,4.4,6.8,3.807692,4,5.411765,4.933333,59,62,53,35
15,16,12,10,3.285714,4,3.571429,4.166667,3.857143,3.6,3.285714,6.2,4.571429,6.6,6,5.6,5.6,3.730769,3.578947,5.647059,5.733333,82,66,55,31
18,16,18,17,5.714286,.,4.571429,5,4.142857,2.8,3.142857,6.4,5.428571,.,6.4,6,5.8,.,3.421053,.,6.066667,67,60,63,34
20,11,21,15,2.714286,5,4.857143,4.166667,4.285714,3.6,5,3.4,5.285714,5,5.6,5.4,5.2,4.153846,4.368421,4.647059,5.4,82,60,57,31
19,18,15,15,3.285714,2.5,5,3,5.571429,5,5.428571,5.8,5,6.2,5.4,5.8,5.6,3.5,5.368421,5.588235,5.6,80,62,59,37
21,18,16,16,3.428571,4.5,3.142857,4.5,4.714286,4.8,3.714286,6.2,4.428571,6,4.8,4.8,5,3.846154,4.368421,5.411765,4.866667,86,63,54,39
19,18,14,16,2.285714,1.833333,3.142857,4.666667,5.285714,5.4,4.714286,4,4,4.8,4.6,4.6,5.6,2.961538,5.105263,4.235294,4.933333,79,61,38,37
21,21,15,18,4.285714,2.833333,5.285714,4.666667,5,4,4.285714,6.4,2.714286,5.4,4.4,4.4,4.4,4.307692,4.473684,4.588235,4.4,78,74,49,42
11,15,21,21,5.428571,4.666667,5.285714,5.833333,2.857143,1.2,3.714286,4.6,3.428571,3.4,4.8,4.6,5.4,5.307692,2.736842,3.764706,4.933333,86,54,.,26
18,18,21,21,3.428571,4.333333,4.142857,3.166667,4,2.8,4.285714,4.8,6.428571,3.8,5.6,5.2,6,3.769231,3.789474,5.176471,5.6,102,94,58,36
18,16,17,17,2.428571,1.833333,2.857143,2.166667,4.857143,5.6,5.714286,4.6,4.428571,5,3.2,3.6,3.4,2.346154,5.368421,4.647059,3.4,56,57,48,34
19,15,15,17,4.285714,4.833333,4.428571,3.666667,4,3.2,3.571429,5.2,5.142857,5.6,2.2,3.4,3.6,4.307692,3.631579,5.294118,3.066667,86,41,34,34
15,15,18,18,6,4.833333,6,5.333333,4.714286,4,3.142857,4.6,3.857143,6.4,5.4,4,3.2,5.576923,3.947368,4.823529,4.2,71,67,73,30
20,20,20,21,4.428571,4,5.142857,6,3.714286,4,4.142857,6.4,2.571429,3.2,4,5.6,3.8,4.884615,3.947368,3.882353,4.466667,87,75,49,40
18,19,16,19,4.285714,3.666667,3.857143,4.166667,5.142857,4.4,5,2.4,5.714286,4.8,4.6,5.8,5.6,4,4.894737,4.470588,5.333333,61,45,46,37
13,14,18,21,4.428571,3.833333,4.428571,4.666667,2.857143,2.8,3,3.8,3.428571,5.2,4.4,4.4,5.6,4.346154,2.894737,4.058824,4.8,66,61,32,27
20,12,17,18,2.571429,3,5.142857,2.5,4.428571,5,5.142857,6.6,3,5,3,3.2,3.8,3.346154,4.842105,4.647059,3.333333,46,52,27,32
19,18,16,19,4.142857,3.833333,3.714286,3.5,4.142857,3.6,4,1.2,4.857143,3.2,4.4,5,5.8,3.807692,3.947368,3.294118,5.066667,73,63,48,37
19,18,21,21,5.142857,4.5,5.428571,5.166667,2.571429,3.8,4.285714,5.8,3.857143,6.2,5.4,5.4,5.8,5.076923,3.526316,5.117647,5.533333,105,67,48,37
19,15,21,15,4.857143,4.666667,5.142857,3.666667,5.571429,3,4.285714,5.8,4.142857,6.2,4.6,4.6,5,4.615385,4.421053,5.235294,4.733333,90,78,42,34
21,18,15,16,3.571429,3.333333,6,3.5,6.285714,4.2,4,5.4,4,5.2,5.2,3.8,4.2,4.153846,4.894737,4.764706,4.4,78,.,31,39
18,18,13,12,5.428571,5.333333,4.714286,4.333333,5.142857,4,3.714286,6.8,4.857143,4.2,3.8,4.2,4,4.961538,4.315789,5.235294,4,85,45,39,36
15,15,11,11,4.714286,5,4.142857,4.333333,5.142857,3.6,3.142857,5.8,3.714286,5.4,5,5.8,5.4,4.538462,4,4.823529,5.4,53,64,43,30
21,21,21,21,6,4.333333,4.714286,5.166667,5.142857,3.8,4.428571,4,4.142857,3,.,4.4,6.2,5.076923,4.526316,3.764706,.,90,75,71,42
16,12,11,9,4.285714,3.166667,3.714286,4.833333,5,3.6,4.714286,4.2,3,3.6,3.2,3.2,2.4,4,4.526316,3.529412,2.933333,62,51,56,28
10,11,20,19,2.857143,4.833333,3.142857,2,4.571429,2.4,2.857143,6.2,4.857143,3.4,5.2,4.8,6,3.192308,3.368421,4.823529,5.333333,92,73,72,21
20,19,20,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,92,85,83,39
19,21,21,.,4.571429,5.166667,6.428571,3.5,3.714286,3.6,4.571429,6.8,4.714286,4.4,5.4,3.6,3.4,4.961538,4,5.235294,4.133333,101,59,63,40
12,11,13,10,3.857143,4.666667,3.571429,2.666667,2.428571,3,4.571429,5.2,4.714286,4.2,3.8,2.8,4.6,3.692308,3.368421,4.705882,3.733333,45,44,40,23
18,19,16,15,3.142857,2.666667,3,4,4.857143,4.6,5,3.8,2.857143,4,5.4,5.6,5,3.192308,4.842105,3.470588,5.333333,72,62,64,37
21,20,14,14,5,4.833333,5.142857,5.166667,5.428571,3,3.571429,5.4,3.571429,4.2,6,5.4,5.6,5.038462,4.105263,4.294118,5.666667,87,75,75,41
19,16,20,21,5,4.833333,5.142857,3.833333,3.428571,3.8,3.142857,5.6,5.428571,4.8,7,6.8,6.6,4.730769,3.421053,5.294118,6.8,84,54,73,35
17,17,21,21,4.142857,6.666667,4.428571,4.333333,4.571429,2.6,1.571429,5.6,4.285714,5.8,4.6,3.6,3.6,4.846154,2.947368,5.117647,3.933333,94,89,75,34
20,20,12,14,3.857143,3.5,4.571429,4.333333,.,4.4,3.571429,4.2,4.714286,5.6,4.8,4.4,5.2,4.076923,.,4.823529,4.8,52,.,36,40
20,18,13,14,4.428571,3.833333,5.285714,4.666667,5.428571,5.4,4,4.2,3.428571,4.6,6,6,5.4,4.576923,4.894737,4,5.8,91,70,47,38
13,11,15,18,3.571429,3.833333,4.142857,4,3,3,3.571429,4.6,5.571429,4.2,5.4,5.4,4.4,3.884615,3.210526,4.882353,5.066667,62,57,63,24
17,16,14,15,5.285714,4.166667,.,6.833333,.,5.8,2.857143,5.8,2.714286,3.8,5.8,6.8,5.2,.,.,3.941176,5.933333,101,81,.,33
21,21,12,13,3.571429,2.166667,3,4.333333,3.285714,4,4.142857,1.2,1.714286,5.2,6,5.6,6.6,3.269231,3.789474,2.588235,6.066667,96,58,87,42
18,16,20,19,5.142857,5.5,6.142857,5.666667,3.142857,2.6,4.428571,3,4,1.6,3.8,5.4,5,5.615385,3.473684,3,4.733333,98,70,74,34
18,18,9,12,4.428571,3.333333,4.285714,4.666667,4.142857,4.6,4.285714,3.8,5.714286,3.2,4.8,5.4,5.6,4.192308,4.315789,4.411765,5.266667,50,48,60,36
17,10,21,17,6.142857,5.833333,6.285714,5.833333,4.714286,4,3,2.8,3.571429,2.4,3.8,3.8,5.8,6.038462,3.894737,3,4.466667,99,64,82,27
15,14,12,12,5.285714,2.833333,5.142857,5.833333,4,4.6,5,3.2,3.571429,4.8,6,5.6,4.8,4.807692,4.526316,3.823529,5.466667,59,51,49,29
21,21,18,18,6.142857,4,6.142857,6.166667,6.571429,5.8,3.714286,5.2,3.142857,6.2,7,7,6.8,5.653846,5.315789,4.647059,6.933333,102,90,48,42
15,11,18,17,4.571429,5.333333,6,5.166667,3.142857,4.4,3.428571,2.8,5.142857,3,5,5.8,6,5.269231,3.578947,3.823529,5.6,56,65,89,26
12,10,19,19,3.857143,4.166667,4.857143,5.333333,4.428571,3.6,4,5.8,4.714286,5.2,6,4.6,5,4.538462,4.052632,5.176471,5.2,82,68,48,22
21,19,21,19,4.714286,5.666667,4.714286,4.5,5.714286,.,4.714286,.,2.857143,4.8,4.4,2.4,3.8,4.884615,.,.,3.533333,94,68,49,40
18,18,18,18,3.428571,4.166667,4.571429,3.333333,3.571429,3.6,4,6,5.428571,5.6,5.4,6.2,5.2,3.884615,3.736842,5.647059,5.6,97,86,67,36
19,11,14,15,2.857143,3.333333,5.428571,4.833333,5.285714,5,5.285714,5.2,4.714286,4.2,3.2,5.4,5.4,4.115385,5.210526,4.705882,4.666667,64,46,53,30
20,20,19,19,3.428571,3.333333,3.571429,5.333333,6.428571,5,4.857143,5,3.428571,6.4,5.6,5.6,6.6,3.884615,5.473684,4.764706,5.933333,101,78,62,40
16,14,15,14,3.428571,3.666667,3.857143,3.833333,4,5.2,4.285714,5.2,4.142857,3.6,4,5,4.4,3.692308,4.421053,4.294118,4.466667,56,48,65,30
16,15,16,11,4.142857,4.5,6.285714,4.666667,2.142857,2.6,.,3.4,3.285714,3.6,6,6,6.2,4.923077,.,3.411765,6.066667,70,78,66,31
14,12,17,16,4.285714,3.833333,3.857143,3.166667,3.571429,3.2,4.857143,3.6,2.428571,4.4,4.8,3.8,5,3.807692,3.947368,3.352941,4.533333,73,58,54,26
13,13,13,12,3.571429,3.333333,3.142857,2.833333,3.714286,5.2,4.714286,5,3.857143,3.4,4.8,4.8,3.2,3.230769,4.473684,4.058824,4.266667,57,53,53,26
19,14,21,21,4.714286,4,5.428571,3.5,4.714286,3,4.714286,5,6,5.4,6.4,7,7,4.461538,4.263158,5.529412,6.8,98,74,84,33
16,19,14,17,1.428571,4.666667,2.714286,1.5,6,6.4,5.428571,2,4.142857,2.4,6.6,6.8,4.4,2.538462,5.894737,3,5.933333,67,70,60,35
18,17,20,20,3.142857,4.166667,4.285714,2.166667,4.571429,4.2,5.428571,6.6,5.285714,5.4,5,5.6,5.8,3.461538,4.789474,5.705882,5.466667,82,68,74,35
21,21,17,19,1.714286,1.333333,2.142857,2.833333,5.571429,6,5.428571,5.8,4.285714,5.6,4.8,6.2,5,2,5.631579,5.117647,5.333333,76,83,42,42
20,20,13,16,4.428571,3.333333,5.285714,6,4.857143,3,4.285714,5.6,3.571429,3.2,4.8,5.6,6.2,4.769231,4.157895,4.058824,5.533333,75,61,76,40
17,10,18,18,5.285714,4.166667,5.285714,5.333333,5.714286,4.2,5,5.6,3.857143,5,4,4.8,3.6,5.038462,5.052632,4.705882,4.133333,78,45,45,27
16,14,17,20,2.571429,3.333333,4.571429,2.666667,2.285714,2.6,4.857143,5.4,6.428571,4.4,6.2,5,6.2,3.307692,3.315789,5.529412,5.8,63,74,51,30
17,16,16,18,4.857143,4.5,5.571429,5.333333,4.714286,3.2,4.142857,3.8,4.285714,4.4,4.2,5.4,4.4,5.076923,4.105263,4.176471,4.666667,75,80,53,33
15,16,15,16,3,3.666667,4.857143,5,3.857143,4.4,4.857143,.,3.428571,6.2,5.8,6,5.6,4.115385,4.368421,.,5.8,72,61,59,31
17,16,18,15,2.571429,5.166667,.,4,.,4,3.714286,6,4,6.2,4.4,4.2,5.4,.,.,5.235294,4.666667,66,66,45,33
21,21,15,12,2.571429,3.5,5.571429,5.5,5.857143,6.6,6,3.2,4.571429,6,6.6,6.4,7,4.269231,6.105263,4.588235,6.666667,86,54,45,42
11,14,15,15,5,4.166667,5.285714,5.333333,3.571429,2.8,2.857143,5,3.428571,3,5.2,5,6.4,4.961538,3.105263,3.764706,5.533333,75,60,85,25
10,9,9,9,6.142857,.,5.571429,6.333333,3.285714,1.8,6,1.6,2.142857,4.2,3.6,5.2,6.2,.,3.894737,2.588235,5,69,56,95,19
17,5,21,16,4.285714,6.666667,3.857143,4.5,3.714286,5.2,3.285714,2.4,3.571429,3.2,2.8,2.4,6.6,4.769231,3.947368,3.117647,3.933333,85,87,46,22
21,19,15,14,3.857143,4.666667,4,4.5,4.571429,3.8,4.142857,2.2,4.428571,3.4,4.2,4,6,4.230769,4.210526,3.470588,4.733333,89,81,58,40
21,17,21,21,6.428571,5.166667,6.428571,5.666667,5.285714,2,2.857143,6.6,5.142857,5.4,2.4,4.2,4.2,5.961538,3.526316,5.647059,3.6,105,75,67,38
19,21,21,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75,58,65,40
16,14,17,19,3.857143,4.166667,3.571429,4.666667,3.714286,4.2,3.428571,2.6,2.285714,1.8,4.4,3,5.2,4.038462,3.736842,2.235294,4.2,70,54,50,30
.,10,6,9,3.857143,2.166667,4.571429,4.5,3.857143,3.4,.,4.4,1.857143,5,4,5.8,5.4,3.807692,.,3.529412,5.066667,57,50,42,.
10,12,13,13,3.714286,5.5,3.142857,2.333333,4.285714,5.4,3.714286,5.2,4.428571,4.6,4.2,2.2,3,3.653846,4.368421,4.705882,3.133333,91,79,46,22
21,21,21,21,3.714286,4.5,5,4.333333,4.857143,4.6,3.857143,4.2,4,3.4,5.6,6.2,5.6,4.384615,4.421053,3.882353,5.8,102,89,72,42
18,18,11,10,3.285714,2.833333,1.285714,3.166667,6,6,6.285714,1.4,3.428571,2,6.2,4.2,5.8,2.615385,6.105263,2.411765,5.4,94,74,55,36
15,13,11,10,3.285714,2.666667,2.571429,2.833333,4.285714,3.2,4,6,5.714286,6.2,3.8,4.6,4,2.846154,3.894737,5.941176,4.133333,81,66,60,28
21,21,3,8,3.857143,2.5,4.714286,1.833333,4.714286,6.2,5.285714,4.2,6.428571,6,5.2,4.2,4.4,3.307692,5.315789,5.647059,4.6,69,48,25,42
15,15,18,21,5,5.5,6,3.333333,2.857143,2.2,3.714286,4.6,5.571429,3.2,5.2,5.2,6.4,5,3,4.588235,5.6,87,72,67,30
21,20,21,20,2.857143,4.5,4.428571,4.333333,4.142857,4.2,4.142857,6.4,4.571429,5.2,5.6,6,5.8,4,4.157895,5.294118,5.8,70,57,46,41
15,13,17,18,4.857143,6.666667,5.571429,4,3.428571,3.6,3.714286,5.2,5.428571,2.6,4,4.6,6.2,5.269231,3.578947,4.529412,4.933333,55,54,53,28
19,19,21,21,3.857143,4.5,5.714286,6.666667,5.714286,4.2,4.714286,4.4,3.428571,3,5.6,6,5.2,5.153846,4.947368,3.588235,5.6,94,95,72,38
18,17,16,16,2.714286,3.833333,4,3.333333,4.142857,4.4,4.571429,.,4,4.2,.,5,4.6,3.461538,4.368421,.,.,84,70,55,35
19,16,18,21,3.428571,2.666667,4,3,4.571429,4.8,4.285714,4.2,5,4.8,3,5,4.4,3.307692,4.526316,4.705882,4.133333,84,71,61,35
20,16,15,14,4.142857,.,.,5.833333,4.142857,3.8,3.285714,4.8,2.571429,4,5.8,6.4,5.6,.,3.736842,3.647059,5.933333,94,65,41,36
21,18,10,19,4.428571,4,5.571429,4.833333,5.714286,5.2,3.857143,5,4.285714,6.6,6.2,6.2,6.6,4.730769,4.894737,5.176471,6.333333,90,82,57,39
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,18,13,13,3.571429,6.166667,4,5.5,5.857143,4.6,4.428571,.,3.428571,4.8,4,2.8,3.6,4.730769,5,.,3.466667,85,68,29,35
20,20,21,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,101,77,58,40
20,18,19,21,4.428571,2.166667,4,3.666667,5.571429,5.2,4.714286,5.8,4.428571,6.6,3.8,5.8,6.6,3.615385,5.157895,5.470588,5.4,58,61,47,38
17,13,15,18,3,4.333333,2.428571,6,3.142857,2.4,2.285714,4.6,4.142857,3,6.6,5.4,5,3.846154,2.631579,3.941176,5.666667,92,92,85,30
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,67,39,.
19,18,13,13,5.285714,5,4.714286,5.333333,3.857143,3.6,3.285714,5.2,4.142857,4.2,5,5.4,5.6,5.076923,3.578947,4.470588,5.333333,76,54,51,37
21,16,20,21,4.857143,5.666667,4.428571,5,5.714286,3.4,3.142857,6.8,.,5.8,5.8,5.2,5.6,4.961538,4.157895,.,5.533333,88,59,51,37
15,16,19,18,2.714286,2.833333,2.285714,2.833333,4.714286,5,5.142857,4.4,5.428571,4.4,5.4,3.8,5,2.653846,4.947368,4.823529,4.733333,62,54,49,31
20,17,6,7,3.428571,4.5,2,5.166667,6.142857,5.8,4.285714,4.4,2.428571,3,4,5,6,3.692308,5.368421,3.176471,5,76,78,71,37
17,16,13,15,5,4.166667,5.714286,3,5.142857,2.2,4.571429,4.6,4.285714,5.2,4.8,5.4,6,4.538462,4.157895,4.647059,5.4,57,57,43,33
20,20,15,15,5.714286,6.333333,5,3.5,4.714286,3.6,5.285714,4.6,3.285714,4.8,3.4,3.8,1.8,5.153846,4.631579,4.117647,3,79,52,47,40
19,16,19,21,5.857143,5.833333,5,4.666667,3.571429,3.8,3.285714,6,6,3.8,5.8,5,5.8,5.346154,3.526316,5.352941,5.533333,79,56,51,35
18,19,21,21,3,4.5,2.142857,6.166667,6.142857,4.6,3.857143,4,1.714286,4.4,4.2,5.4,6.2,3.846154,4.894737,3.176471,5.266667,72,70,66,37
18,18,15,17,2.857143,4.333333,5.285714,3.666667,4.571429,4.4,3,4.6,5.714286,3.8,4.8,4.6,6,4.038462,3.947368,4.823529,5.133333,83,48,58,36
19,13,13,14,5.142857,4.166667,.,3.666667,5,3.4,4.428571,4.8,4.714286,4,4.6,5.8,4.2,.,4.368421,4.529412,4.866667,89,65,65,32
20,17,13,12,4,3.5,4.142857,4.666667,6.142857,4.6,3.857143,6,2.428571,.,4,6,5.4,4.076923,4.894737,.,5.133333,77,72,46,37
17,15,11,18,6.142857,2.5,.,3.833333,6.285714,4,3.571429,7,4.285714,5.8,5.2,5.6,5.8,.,4.684211,5.529412,5.533333,82,46,51,32
20,19,12,14,5.857143,4,5.571429,5.833333,5.285714,4.6,4.142857,4.4,2.428571,5.6,6.4,6.2,3.6,5.346154,4.684211,3.941176,5.4,81,48,42,39
20,19,3,3,5.428571,4.5,5.571429,5.166667,6.571429,3.6,4,4.8,2.571429,4.8,5.4,6.6,4.6,5.192308,4.842105,3.882353,5.533333,85,68,63,39
20,9,14,14,3.571429,3.833333,4.857143,3,4.857143,5,5.428571,4.4,4.428571,5.8,3.2,3.6,3.2,3.846154,5.105263,4.823529,3.333333,100,42,33,29
16,15,21,20,4.857143,6.166667,5.857143,2.833333,5,3.4,2.428571,3.8,5.571429,4,5.8,6.4,5.8,4.961538,3.631579,4.588235,6,95,48,74,31
15,15,10,14,2.428571,3.833333,3.285714,1.833333,3,2.4,4.714286,5,5.714286,4.4,5,3.6,4.6,2.846154,3.473684,5.117647,4.4,72,54,52,30
14,10,8,8,3.857143,3,3.714286,2.333333,3.428571,4.4,4.428571,6.2,5.428571,3.6,4.4,2.8,5.4,3.269231,4.052632,5.117647,4.2,51,60,50,24
17,10,17,18,5.142857,2,3.428571,3,5.142857,3.2,3.571429,4.4,4.571429,5.6,4.6,5.2,6.4,3.461538,4.052632,4.823529,5.4,83,60,66,27
18,18,15,17,5.714286,2.333333,4.285714,5.166667,4.571429,4.6,4.285714,4.8,4.285714,4.4,4.8,5.6,6.2,4.423077,4.473684,4.470588,5.533333,68,42,55,36
17,15,21,20,4.714286,6.333333,6.571429,3.666667,2.571429,2.4,2,4.4,6.285714,4.2,5.4,5,5.2,5.346154,2.315789,5.117647,5.2,61,64,79,32
20,21,6,7,6,3.333333,4.714286,3.5,5.571429,3,4.285714,5.8,5.285714,6,5.2,6.2,6,4.461538,4.421053,5.647059,5.8,97,79,58,41
15,13,20,20,5.285714,4.333333,4.714286,3.833333,3,3,2.857143,4,3.571429,3.6,3.4,3,2.6,4.576923,2.947368,3.705882,3,73,65,53,28
18,18,18,18,4,4,5,4.666667,4.857143,3.8,2.714286,3.8,3.857143,5,4.8,4.8,4.8,4.423077,3.789474,4.176471,4.8,70,52,48,36
15,14,15,15,3.571429,4.333333,4.571429,3.333333,3.857143,3.6,4.714286,4.4,5.285714,5.8,6.2,5,4.4,3.961538,4.105263,5.176471,5.2,70,54,42,29
16,16,12,18,2.285714,2.666667,3,2.166667,4.142857,3,3.142857,5.4,5.857143,6.6,5.8,5.6,5.6,2.538462,3.473684,5.941176,5.666667,68,69,64,32
18,20,15,13,2.714286,5.166667,4,4.166667,4.714286,6.4,2.428571,6.8,5.571429,5.8,5.2,6.4,5,3.961538,4.315789,6,5.533333,91,52,43,38
